count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
99608,2005,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,0,48,11473,35,1425,184,39,34,34,29,98,418,13399
99608,2006,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,0,42,12620,43,1235,134,21,12,11,18,105,301,14241
99608,2006,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,0,52,11668,34,1493,189,40,37,31,26,106,429,13676
99608,2007,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,0,43,12532,40,1368,137,21,13,9,17,109,306,14289
99608,2007,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,0,52,11587,32,1655,193,40,41,27,25,110,436,13762
99608,2008,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,0,41,12444,41,1371,133,23,13,9,16,115,309,14206
99608,2008,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,0,51,11506,33,1658,188,44,43,25,24,116,440,13688
99608,2009,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",N,1,43,11346,37,1225,118,35,22,24,38,63,300,12951
99608,2009,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",S,0,28,8699,30,978,127,26,29,10,23,72,287,10022
99608,2010,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",N,1,42,9508,36,1115,100,18,25,15,35,77,270,10971
99608,2010,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",S,1,28,10231,33,1282,170,25,36,13,92,50,386,11960
99608,2011,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,1,41,9451,36,1141,98,19,28,11,34,80,270,10939
99608,2011,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Jct 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,1,28,10170,33,1311,167,26,40,10,89,52,384,11926
99608,2012,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,1,40,9383,37,1188,97,20,31,8,33,84,275,10922
99608,2012,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,1,27,10097,33,1365,166,28,45,8,87,55,388,11911
99608,2013,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",N,1,29,9903,77,1400,265,37,28,1,49,70,450,11858
99608,2013,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",S,2,45,10692,70,1472,171,30,42,2,68,74,388,12666
99608,2014,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,1,30,10131,86,1502,254,38,29,1,46,75,442,12191
99608,2014,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,2,47,10938,78,1580,164,31,43,2,63,79,382,13025
99608,2015,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,1,31,10436,85,1670,265,43,30,1,47,78,464,12686
99608,2015,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,2,48,11268,77,1756,171,35,45,3,65,82,401,13551
99608,2016,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",N,1,31,10566,84,1803,278,41,35,1,44,80,479,12963
99608,2016,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",S,2,48,11408,76,1897,180,34,52,3,61,85,413,13842
99608,2017,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",N,0,45,11211,40,1710,184,37,80,9,18,114,442,13448
99608,2017,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687988,-3.12743950,0.90,0.56,Counted,"Manual count",S,2,45,11601,40,1740,205,31,96,7,19,139,496,13922
99608,2018,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",N,0,44,11157,38,1791,186,38,85,9,18,116,452,13482
99608,2018,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",S,2,44,11545,38,1822,208,31,102,7,19,141,508,13957
99608,2019,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",N,0,47,11182,37,1785,185,39,88,10,18,115,455,13506
99608,2019,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",S,2,47,11571,37,1816,206,33,105,7,19,140,510,13981
99608,2020,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",N,0,35,8166,24,1528,166,34,78,9,16,103,406,10158
99608,2020,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",S,3,35,8450,24,1554,185,29,93,6,17,125,456,10518
99608,2021,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Counted,"Manual count",N,0,42,8964,21,2028,111,37,65,12,50,93,369,11424
99608,2021,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Counted,"Manual count",S,0,36,8783,24,1990,124,37,78,11,75,82,406,11239
99608,2022,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",N,0,46,9621,22,2259,114,38,67,12,52,96,380,12328
99608,2022,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",S,0,40,9427,26,2216,127,38,80,11,77,84,418,12127
99608,2023,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",N,0,43,9859,22,2304,115,36,62,12,52,91,368,12596
99608,2023,4,Wales,19,Cardiff,A4232,Major,A48,"M4 Junction 30",321900,182600,51.53687800,-3.12743950,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",S,0,37,9660,26,2260,127,36,75,11,78,79,406,12389
99609,2000,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,98,24549,153,3537,1120,155,141,365,1238,860,3879,32216
99609,2000,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,87,21889,145,3359,1232,193,153,372,1622,770,4342,29822
99609,2001,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,99,25285,156,3739,1144,186,147,333,1104,1003,3917,33196
99609,2001,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,88,22546,148,3550,1258,231,159,340,1447,898,4333,30665
99609,2002,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,121,33758,171,3031,1394,178,148,241,841,1435,4237,41318
99609,2002,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,137,27031,142,2863,1270,189,91,269,717,1451,3987,34160
99609,2003,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,98,27694,227,3282,1273,260,371,434,660,1167,4165,35466
99609,2003,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,80,26608,151,5140,1283,266,205,179,866,776,3575,35554
99609,2004,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,111,34939,150,4083,1341,253,194,282,761,1980,4811,44094
99609,2004,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,128,35579,190,4062,981,178,179,232,703,1687,3960,43919
99609,2005,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,91,23353,182,4365,1096,223,157,194,927,1595,4192,32183
99609,2005,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,139,29038,98,4571,892,199,196,245,850,1804,4186,38032
99609,2006,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,119,24975,175,4232,443,994,257,203,234,850,2981,32482
99609,2006,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,120,25865,111,4055,377,1151,207,208,114,540,2597,32748
99609,2007,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,106,23510,41,2592,819,178,298,178,751,1388,3612,29861
99609,2007,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,132,25040,73,2720,1067,217,228,161,1185,981,3839,31804
99609,2008,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,122,24146,142,3255,899,248,141,175,677,1598,3738,31403
99609,2008,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,129,24057,118,3629,841,228,133,117,539,1595,3453,31386
99609,2009,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,118,23929,152,3314,830,249,135,161,582,1544,3501,31014
99609,2009,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,124,23840,127,3694,776,229,128,108,463,1541,3245,31030
99609,2010,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,110,26713,114,2925,1150,290,203,163,1056,1113,3975,33837
99609,2010,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,16,24776,72,3061,28,9,0,1,5,4,47,27972
99609,2011,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,108,27167,130,3057,1099,299,219,123,1020,1151,3911,34373
99609,2011,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,16,25197,82,3199,27,9,0,1,5,4,46,28540
99609,2012,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,80,29343,87,4969,1170,196,211,124,1482,706,3889,38368
99609,2012,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,143,26875,121,5615,790,192,109,142,1108,896,3236,35990
99609,2013,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,87,29635,91,5365,1190,215,241,96,1459,744,3945,39124
99609,2013,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,157,27143,127,6062,803,210,125,109,1091,944,3282,36771
99609,2014,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",E,0,133,30143,86,5246,860,198,215,146,1003,1511,3934,39542
99609,2014,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Counted,"Manual count",W,0,126,29947,96,6230,899,178,194,149,983,1279,3682,40081
99609,2015,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,130,30224,79,5837,886,221,222,183,1016,1533,4061,40330
99609,2015,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,123,30027,89,6932,927,198,200,186,995,1297,3804,40975
99609,2016,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,131,30470,78,6199,932,216,259,188,961,1594,4150,41028
99609,2016,4,Wales,19,Cardiff,M4,Major,32,30,320000,183600,51.54560299,-3.15505542,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,125,30272,87,7362,975,194,233,191,942,1349,3884,41730
99609,2017,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53430055,-3.21899999,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,122,30437,76,6721,980,231,287,190,988,1649,4325,41682
99609,2017,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53430055,-3.21899999,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,116,30239,85,7982,1026,207,258,194,968,1395,4048,42471
99609,2018,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Counted,"Manual count",E,0,114,31986,65,6560,852,217,228,256,1320,1083,3956,42681
99609,2018,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Counted,"Manual count",W,0,138,35977,68,7397,873,214,247,215,1142,1070,3760,47340
99609,2019,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,111,32477,65,6554,847,229,238,255,1315,1088,3972,43179
99609,2019,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,134,36528,68,7391,869,226,257,213,1138,1074,3778,47899
99609,2020,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Counted,"Manual count",E,0,49,16971,11,6108,684,235,244,133,384,1942,3622,26761
99609,2020,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Counted,"Manual count",W,0,33,17892,11,6935,639,188,256,93,346,1975,3497,28368
99609,2021,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,50,19402,11,7139,778,261,275,146,415,2097,3972,30574
99609,2021,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,34,20454,11,8106,728,209,288,103,373,2132,3833,32438
99609,2022,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Counted,"Manual count",E,0,134,29460,62,7970,726,220,211,147,417,2212,3933,41560
99609,2022,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Counted,"Manual count",W,0,139,30645,67,8898,735,223,248,110,362,2108,3786,43534
99609,2023,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",E,0,130,30278,65,8231,723,220,215,147,411,2140,3855,42560
99609,2023,4,Wales,19,Cardiff,M4,Major,32,30,315545,182415,51.53429900,-3.21899990,9.00,5.59,Estimated,"Estimated using previous year's AADF on this link",W,0,135,31495,70,9189,732,223,252,110,356,2039,3713,44602
99671,2000,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",N,28,88,9136,89,652,62,4,3,2,6,4,81,10046
99671,2000,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",S,25,69,10327,96,766,66,4,2,2,2,4,80,11338
99671,2001,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",N,27,91,9319,91,649,61,5,3,2,5,4,80,10230
99671,2001,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",S,24,71,10534,98,763,65,5,2,2,2,4,80,11546
99671,2002,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",N,28,50,9356,73,629,58,3,3,4,6,5,79,10187
99671,2002,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",S,22,61,10856,103,734,119,27,8,3,3,5,165,11919
99671,2003,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",N,25,56,9225,65,686,62,3,4,4,5,6,84,10116
99671,2003,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",S,20,68,10704,92,800,128,31,9,3,3,6,180,11844
99671,2004,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",N,20,49,9243,61,679,62,4,4,4,5,6,85,10117
99671,2004,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",S,16,60,10725,86,793,128,32,10,3,2,6,181,11845
99671,2005,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",N,8,43,10456,118,856,73,14,2,2,2,5,98,11571
99671,2005,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",S,20,73,9992,132,866,62,12,4,4,0,8,90,11153
99671,2006,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",N,12,45,10487,116,870,75,14,2,2,2,6,101,11619
99671,2006,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",S,31,76,10022,130,880,63,12,4,3,0,9,91,11199
99671,2007,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",N,8,45,9994,112,949,74,14,2,1,2,6,99,11199
99671,2007,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",S,20,76,9551,125,960,62,12,4,3,0,9,90,10802
99671,2008,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",N,30,46,10105,133,484,51,5,16,5,1,3,81,10849
99671,2008,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Counted,"Manual count",S,31,43,12126,122,554,52,7,3,3,2,7,74,12919
99671,2009,4,Wales,19,Cardiff,A469,Major,B4562,"Excalibur Drive",316672,181459,51.52587435,-3.20252914,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",N,30,43,9943,130,524,49,5,16,5,1,3,79,10719
